mod,basis,sample,est,payer,toc,outcome,event_time,att,se
798,stdized,all_cohorts,ipw,mdcr,IP,spend_per_capita,-5,14.6120642098364,10.9113632110869
798,stdized,all_cohorts,ipw,mdcr,IP,spend_per_capita,-4,-11.4790270282528,6.16442859758417
798,stdized,all_cohorts,ipw,mdcr,IP,spend_per_capita,-3,5.86497958729906,6.47506839975153
798,stdized,all_cohorts,ipw,mdcr,IP,spend_per_capita,-2,0.775812480055776,4.73663784208357
798,stdized,all_cohorts,ipw,mdcr,IP,spend_per_capita,-1,-14.4763791460374,10.6044226891867
798,stdized,all_cohorts,ipw,mdcr,IP,spend_per_capita,0,10.6416362938777,22.8207625519567
798,stdized,all_cohorts,ipw,mdcr,IP,spend_per_capita,1,-5.95052389268387,8.70150531001
798,stdized,all_cohorts,ipw,mdcr,IP,spend_per_capita,2,-1.66498801956882,11.0085317841025
798,stdized,all_cohorts,ipw,mdcr,IP,spend_per_capita,3,-14.6130902607496,13.6130754036093
798,stdized,all_cohorts,ipw,mdcr,IP,spend_per_capita,4,-28.5024419107104,18.8528718988349
799,stdized,all_cohorts,ipw,mdcr,IP,spend_per_vol,-6,-25.3297748366504,10.5749217581337
799,stdized,all_cohorts,ipw,mdcr,IP,spend_per_vol,-5,34.113080120318,36.8035691800026
799,stdized,all_cohorts,ipw,mdcr,IP,spend_per_vol,-4,-11.2853663815211,15.9089723801592
799,stdized,all_cohorts,ipw,mdcr,IP,spend_per_vol,-3,13.8330746781712,13.3870535631505
799,stdized,all_cohorts,ipw,mdcr,IP,spend_per_vol,-2,1.7514622119882,16.4877168264252
799,stdized,all_cohorts,ipw,mdcr,IP,spend_per_vol,-1,2.90069321856561,11.3092831863297
799,stdized,all_cohorts,ipw,mdcr,IP,spend_per_vol,0,7.05242278486508,14.5951592015695
799,stdized,all_cohorts,ipw,mdcr,IP,spend_per_vol,1,-4.13572381526261,16.0776380208755
799,stdized,all_cohorts,ipw,mdcr,IP,spend_per_vol,2,-4.15786966694599,18.9715388547324
799,stdized,all_cohorts,ipw,mdcr,IP,spend_per_vol,3,-5.74081697461707,22.212411331681
799,stdized,all_cohorts,ipw,mdcr,IP,spend_per_vol,4,-36.0912289993893,30.9391782726454
800,stdized,all_cohorts,ipw,mdcr,IP,vol_per_bene,-6,-3.76227650703529,0.982293304648954
800,stdized,all_cohorts,ipw,mdcr,IP,vol_per_bene,-5,0.273442172344496,3.20740681617436
800,stdized,all_cohorts,ipw,mdcr,IP,vol_per_bene,-4,1.34303556559071,2.96664664974167
800,stdized,all_cohorts,ipw,mdcr,IP,vol_per_bene,-3,-1.18669974355387,1.84811766099784
800,stdized,all_cohorts,ipw,mdcr,IP,vol_per_bene,-2,-0.448833874451304,1.17885102312133
800,stdized,all_cohorts,ipw,mdcr,IP,vol_per_bene,-1,-1.24099237993865,1.08498134486832
800,stdized,all_cohorts,ipw,mdcr,IP,vol_per_bene,0,0.207251342907898,1.17584192514718
800,stdized,all_cohorts,ipw,mdcr,IP,vol_per_bene,1,0.445864712456121,1.91381484229982
800,stdized,all_cohorts,ipw,mdcr,IP,vol_per_bene,2,0.504862826652639,2.31228967309684
800,stdized,all_cohorts,ipw,mdcr,IP,vol_per_bene,3,-2.63415430422565,2.26229466189216
800,stdized,all_cohorts,ipw,mdcr,IP,vol_per_bene,4,-5.46783799322307,3.22646245505639
801,stdized,all_cohorts,ipw,mdcr,IP,vol_per_capita,-6,-0.994285051210894,0.331748108165025
801,stdized,all_cohorts,ipw,mdcr,IP,vol_per_capita,-5,0.859572517322592,0.738551406831872
801,stdized,all_cohorts,ipw,mdcr,IP,vol_per_capita,-4,-0.724152086256524,0.463992277708155
801,stdized,all_cohorts,ipw,mdcr,IP,vol_per_capita,-3,0.408231508504989,0.431942027553008
801,stdized,all_cohorts,ipw,mdcr,IP,vol_per_capita,-2,0.0315244888268073,0.301971843344086
801,stdized,all_cohorts,ipw,mdcr,IP,vol_per_capita,-1,-0.944888060318441,0.60839853262858
801,stdized,all_cohorts,ipw,mdcr,IP,vol_per_capita,0,0.6183946626531,1.47477776681771
801,stdized,all_cohorts,ipw,mdcr,IP,vol_per_capita,1,-0.467487475497635,0.620757163334068
801,stdized,all_cohorts,ipw,mdcr,IP,vol_per_capita,2,-0.285772372030749,0.845902764849349
801,stdized,all_cohorts,ipw,mdcr,IP,vol_per_capita,3,-1.05820086606642,0.990792077516973
801,stdized,all_cohorts,ipw,mdcr,IP,vol_per_capita,4,-1.88413348761896,1.17687349936291
802,stdized,all_cohorts,ipw,mdcr,NF,spend_per_bene,-6,24.5001791333636,6.46826977011739
802,stdized,all_cohorts,ipw,mdcr,NF,spend_per_bene,-5,-39.6740221980492,27.9193286749792
802,stdized,all_cohorts,ipw,mdcr,NF,spend_per_bene,-4,25.9707269588605,18.5463873110781
802,stdized,all_cohorts,ipw,mdcr,NF,spend_per_bene,-3,5.80448976629646,7.70269030071873
802,stdized,all_cohorts,ipw,mdcr,NF,spend_per_bene,-2,0.984053759265094,11.239978874083
802,stdized,all_cohorts,ipw,mdcr,NF,spend_per_bene,-1,5.67052529567396,6.66993317091802
802,stdized,all_cohorts,ipw,mdcr,NF,spend_per_bene,0,-9.75528108250096,8.32603557866721
802,stdized,all_cohorts,ipw,mdcr,NF,spend_per_bene,1,-27.0938829469482,16.3193692461341
802,stdized,all_cohorts,ipw,mdcr,NF,spend_per_bene,2,-33.8662794523643,31.1930183043313
802,stdized,all_cohorts,ipw,mdcr,NF,spend_per_bene,3,-46.8307484931415,35.5122325307527
802,stdized,all_cohorts,ipw,mdcr,NF,spend_per_bene,4,-48.8982496749368,38.5572286271253
803,stdized,all_cohorts,ipw,mdcr,NF,spend_per_capita,-6,2.32602336716662,2.12981980459395
803,stdized,all_cohorts,ipw,mdcr,NF,spend_per_capita,-5,-5.66906583577015,4.17022537028658
803,stdized,all_cohorts,ipw,mdcr,NF,spend_per_capita,-4,1.7236344686779,3.43390511000058
803,stdized,all_cohorts,ipw,mdcr,NF,spend_per_capita,-3,2.83676534131897,1.74784766792636
803,stdized,all_cohorts,ipw,mdcr,NF,spend_per_capita,-2,1.55593191623766,2.01780354025536
803,stdized,all_cohorts,ipw,mdcr,NF,spend_per_capita,-1,-0.749573154906758,1.85558030568058
803,stdized,all_cohorts,ipw,mdcr,NF,spend_per_capita,0,1.07028211443125,5.01173852575023
803,stdized,all_cohorts,ipw,mdcr,NF,spend_per_capita,1,-5.10319942474207,3.54437697878422
803,stdized,all_cohorts,ipw,mdcr,NF,spend_per_capita,2,-5.68601400295473,5.10221358353583
803,stdized,all_cohorts,ipw,mdcr,NF,spend_per_capita,3,-8.22682230130591,6.79857634882211
803,stdized,all_cohorts,ipw,mdcr,NF,spend_per_capita,4,-8.89433308279205,7.85945533466377
804,stdized,all_cohorts,ipw,mdcr,NF,spend_per_vol,-6,88.7108242488003,27.6684312660121
804,stdized,all_cohorts,ipw,mdcr,NF,spend_per_vol,-5,159.979891889927,79.0728309158362
804,stdized,all_cohorts,ipw,mdcr,NF,spend_per_vol,-4,26.1543790926795,65.1024698154471
804,stdized,all_cohorts,ipw,mdcr,NF,spend_per_vol,-3,29.4611157034975,27.9245403968947
804,stdized,all_cohorts,ipw,mdcr,NF,spend_per_vol,-2,46.4196566720043,32.3489487928821
804,stdized,all_cohorts,ipw,mdcr,NF,spend_per_vol,-1,7.01906232391435,22.4964662915079
804,stdized,all_cohorts,ipw,mdcr,NF,spend_per_vol,0,13.1326352078914,26.2268009401833
804,stdized,all_cohorts,ipw,mdcr,NF,spend_per_vol,1,-7.20642331688147,31.253980939618
804,stdized,all_cohorts,ipw,mdcr,NF,spend_per_vol,2,-1.39402272147179,44.3848908481403
804,stdized,all_cohorts,ipw,mdcr,NF,spend_per_vol,3,-73.5568702281231,74.6376345521283
804,stdized,all_cohorts,ipw,mdcr,NF,spend_per_vol,4,-66.2510309672181,122.310980847323
805,stdized,all_cohorts,ipw,mdcr,NF,vol_per_bene,-6,1.44224180473217,0.792940191997455
805,stdized,all_cohorts,ipw,mdcr,NF,vol_per_bene,-5,-4.82023210383557,2.94665361524443
805,stdized,all_cohorts,ipw,mdcr,NF,vol_per_bene,-4,2.64081098535361,1.90868342060065
805,stdized,all_cohorts,ipw,mdcr,NF,vol_per_bene,-3,0.0596725558150849,0.691906099165687
805,stdized,all_cohorts,ipw,mdcr,NF,vol_per_bene,-2,-0.104723482162276,1.06609544947221
805,stdized,all_cohorts,ipw,mdcr,NF,vol_per_bene,-1,0.341123213115024,0.695736406172176
805,stdized,all_cohorts,ipw,mdcr,NF,vol_per_bene,0,-1.12519761443253,0.711678903593148
805,stdized,all_cohorts,ipw,mdcr,NF,vol_per_bene,1,-2.62712663857556,1.60237328564967
805,stdized,all_cohorts,ipw,mdcr,NF,vol_per_bene,2,-2.98993684510316,2.79714668195742
805,stdized,all_cohorts,ipw,mdcr,NF,vol_per_bene,3,-3.4933158292612,3.00459709267404
805,stdized,all_cohorts,ipw,mdcr,NF,vol_per_bene,4,-3.37924758248218,3.26339624505948
806,stdized,all_cohorts,ipw,mdcr,NF,vol_per_capita,-6,0.0620062905519807,0.215274556600824
806,stdized,all_cohorts,ipw,mdcr,NF,vol_per_capita,-5,-0.719387506914891,0.435377340820927
806,stdized,all_cohorts,ipw,mdcr,NF,vol_per_capita,-4,0.190905228382773,0.378973690738186
806,stdized,all_cohorts,ipw,mdcr,NF,vol_per_capita,-3,0.183871033935283,0.186413413358404
806,stdized,all_cohorts,ipw,mdcr,NF,vol_per_capita,-2,0.0835495658391632,0.217130799700298
806,stdized,all_cohorts,ipw,mdcr,NF,vol_per_capita,-1,-0.106796445852708,0.159070737168977
806,stdized,all_cohorts,ipw,mdcr,NF,vol_per_capita,0,0.0138015723857449,0.451347430367089
806,stdized,all_cohorts,ipw,mdcr,NF,vol_per_capita,1,-0.541492720875727,0.297614004576248
806,stdized,all_cohorts,ipw,mdcr,NF,vol_per_capita,2,-0.574510438406421,0.466484580655083
806,stdized,all_cohorts,ipw,mdcr,NF,vol_per_capita,3,-0.688568110134057,0.637303403950846
806,stdized,all_cohorts,ipw,mdcr,NF,vol_per_capita,4,-0.701245143776524,0.668180900552394
807,stdized,all_cohorts,ipw,mdcr,RX,spend_per_bene,-6,-32.7999372300582,6.72649176694899
807,stdized,all_cohorts,ipw,mdcr,RX,spend_per_bene,-5,-53.5096133624878,32.5687920551513
807,stdized,all_cohorts,ipw,mdcr,RX,spend_per_bene,-4,-15.6077940782225,27.8051227694779
807,stdized,all_cohorts,ipw,mdcr,RX,spend_per_bene,-3,-27.0043193526824,17.4674430017669
807,stdized,all_cohorts,ipw,mdcr,RX,spend_per_bene,-2,13.0579969583923,15.7293353727837
807,stdized,all_cohorts,ipw,mdcr,RX,spend_per_bene,-1,11.6632701481525,19.8756440755085
807,stdized,all_cohorts,ipw,mdcr,RX,spend_per_bene,0,16.4453788643689,15.1899236672363
807,stdized,all_cohorts,ipw,mdcr,RX,spend_per_bene,1,39.3222066251942,25.0426863730035
807,stdized,all_cohorts,ipw,mdcr,RX,spend_per_bene,2,34.9901540165639,31.31910859767
807,stdized,all_cohorts,ipw,mdcr,RX,spend_per_bene,3,43.6129274044871,29.0141083002494
807,stdized,all_cohorts,ipw,mdcr,RX,spend_per_bene,4,45.0801996807593,34.9761676674675
808,stdized,all_cohorts,ipw,mdcr,RX,spend_per_capita,-6,-7.6064532486942,1.93938554767706
808,stdized,all_cohorts,ipw,mdcr,RX,spend_per_capita,-5,3.4383584008289,2.98617546050814
808,stdized,all_cohorts,ipw,mdcr,RX,spend_per_capita,-4,-5.55417509619749,4.41630505987948
808,stdized,all_cohorts,ipw,mdcr,RX,spend_per_capita,-3,2.78615189007697,2.36699756627669
808,stdized,all_cohorts,ipw,mdcr,RX,spend_per_capita,-2,1.88196521890454,2.3965676858745
808,stdized,all_cohorts,ipw,mdcr,RX,spend_per_capita,-1,-3.32356713474281,3.75967578826273
808,stdized,all_cohorts,ipw,mdcr,RX,spend_per_capita,0,6.82183713290649,7.31397302536881
808,stdized,all_cohorts,ipw,mdcr,RX,spend_per_capita,1,7.72872058265194,4.9830640367981
808,stdized,all_cohorts,ipw,mdcr,RX,spend_per_capita,2,9.39938568080691,6.06562783076781
808,stdized,all_cohorts,ipw,mdcr,RX,spend_per_capita,3,7.1633510039002,7.54984340516821
808,stdized,all_cohorts,ipw,mdcr,RX,spend_per_capita,4,6.37615687739061,8.61204056317137
809,stdized,all_cohorts,ipw,mdcr,RX,spend_per_vol,-6,-0.826045783065993,0.0901598947936141
809,stdized,all_cohorts,ipw,mdcr,RX,spend_per_vol,-5,-0.485561041754732,0.432784243541287
809,stdized,all_cohorts,ipw,mdcr,RX,spend_per_vol,-4,-0.46879520981307,0.244575093476107
809,stdized,all_cohorts,ipw,mdcr,RX,spend_per_vol,-3,0.202842034211592,0.125218529114308
809,stdized,all_cohorts,ipw,mdcr,RX,spend_per_vol,-2,0.112578598324474,0.137845639383724
809,stdized,all_cohorts,ipw,mdcr,RX,spend_per_vol,-1,0.179524701096422,0.150969317774875
809,stdized,all_cohorts,ipw,mdcr,RX,spend_per_vol,0,0.340944218898643,0.164749623862926
809,stdized,all_cohorts,ipw,mdcr,RX,spend_per_vol,1,0.582265542869298,0.243862402699321
809,stdized,all_cohorts,ipw,mdcr,RX,spend_per_vol,2,0.460809147312887,0.246730792127713
809,stdized,all_cohorts,ipw,mdcr,RX,spend_per_vol,3,0.857841146087188,0.436320183283476
809,stdized,all_cohorts,ipw,mdcr,RX,spend_per_vol,4,1.55315794655539,0.836192013328326
810,stdized,all_cohorts,ipw,mdcr,RX,vol_per_bene,-6,7.5020683732896,110.929241121729
810,stdized,all_cohorts,ipw,mdcr,RX,vol_per_bene,-5,-798.775976358116,470.385194045614
810,stdized,all_cohorts,ipw,mdcr,RX,vol_per_bene,-4,-94.1475815177397,491.882286544314
810,stdized,all_cohorts,ipw,mdcr,RX,vol_per_bene,-3,-612.881420174863,298.09322273994
810,stdized,all_cohorts,ipw,mdcr,RX,vol_per_bene,-2,350.249261569109,275.90837351872
810,stdized,all_cohorts,ipw,mdcr,RX,vol_per_bene,-1,384.447142018467,358.619774364982
810,stdized,all_cohorts,ipw,mdcr,RX,vol_per_bene,0,172.930228774489,196.691228133507
810,stdized,all_cohorts,ipw,mdcr,RX,vol_per_bene,1,393.96556283209,327.340140776009
810,stdized,all_cohorts,ipw,mdcr,RX,vol_per_bene,2,446.145049126955,476.213027734596
810,stdized,all_cohorts,ipw,mdcr,RX,vol_per_bene,3,775.972341540409,416.729197945038
810,stdized,all_cohorts,ipw,mdcr,RX,vol_per_bene,4,861.385718716928,578.398151183977
811,stdized,all_cohorts,ipw,mdcr,RX,vol_per_capita,-6,-71.2739372579818,29.0014459702684
811,stdized,all_cohorts,ipw,mdcr,RX,vol_per_capita,-5,99.0271632087867,38.2716847987019
811,stdized,all_cohorts,ipw,mdcr,RX,vol_per_capita,-4,-72.9280451625877,74.181736559268
811,stdized,all_cohorts,ipw,mdcr,RX,vol_per_capita,-3,38.103709044286,40.2977065578295
811,stdized,all_cohorts,ipw,mdcr,RX,vol_per_capita,-2,28.0936826737879,42.8143382338494
811,stdized,all_cohorts,ipw,mdcr,RX,vol_per_capita,-1,-62.4229009464663,63.2924182331488
811,stdized,all_cohorts,ipw,mdcr,RX,vol_per_capita,0,73.6021867344608,127.475549747197
811,stdized,all_cohorts,ipw,mdcr,RX,vol_per_capita,1,47.0248439911675,67.4951145962238
811,stdized,all_cohorts,ipw,mdcr,RX,vol_per_capita,2,70.2630839998875,98.1248922938568
811,stdized,all_cohorts,ipw,mdcr,RX,vol_per_capita,3,13.6061866241948,116.678561807083
811,stdized,all_cohorts,ipw,mdcr,RX,vol_per_capita,4,-46.2862969506458,126.648826128498
812,stdized,all_cohorts,ipw,mdcr,Total,spend_per_bene,-6,-86.8896055580686,27.5236531501712
812,stdized,all_cohorts,ipw,mdcr,Total,spend_per_bene,-5,-57.6550409046438,79.1230260018599
812,stdized,all_cohorts,ipw,mdcr,Total,spend_per_bene,-4,36.3385740904127,75.979021998501
812,stdized,all_cohorts,ipw,mdcr,Total,spend_per_bene,-3,-28.0561697492794,40.8421639893647
812,stdized,all_cohorts,ipw,mdcr,Total,spend_per_bene,-2,0.899440677383556,36.4968302401892
812,stdized,all_cohorts,ipw,mdcr,Total,spend_per_bene,-1,-27.7270734524578,32.0962211251152
812,stdized,all_cohorts,ipw,mdcr,Total,spend_per_bene,0,20.9475488427319,41.5912493556424
812,stdized,all_cohorts,ipw,mdcr,Total,spend_per_bene,1,19.4901652549347,60.621772844175
812,stdized,all_cohorts,ipw,mdcr,Total,spend_per_bene,2,0.107596208968964,86.5271987084438
812,stdized,all_cohorts,ipw,mdcr,Total,spend_per_bene,3,-142.936405864359,85.8496916869902
812,stdized,all_cohorts,ipw,mdcr,Total,spend_per_bene,4,-226.633729518708,114.380650184964
813,stdized,all_cohorts,ipw,mdcr,Total,spend_per_capita,-6,-30.1804736246508,10.9326651970765
813,stdized,all_cohorts,ipw,mdcr,Total,spend_per_capita,-5,17.9889851645567,18.8156668717222
813,stdized,all_cohorts,ipw,mdcr,Total,spend_per_capita,-4,-28.4989940304711,18.5229741441474
813,stdized,all_cohorts,ipw,mdcr,Total,spend_per_capita,-3,18.6323237023791,14.6661353355388
813,stdized,all_cohorts,ipw,mdcr,Total,spend_per_capita,-2,6.14503483662635,11.1652104243175
813,stdized,all_cohorts,ipw,mdcr,Total,spend_per_capita,-1,-30.9890358344258,27.3462250530888
813,stdized,all_cohorts,ipw,mdcr,Total,spend_per_capita,0,30.2767996452274,56.6362025934582
813,stdized,all_cohorts,ipw,mdcr,Total,spend_per_capita,1,-9.56742557419001,21.7804279215238
813,stdized,all_cohorts,ipw,mdcr,Total,spend_per_capita,2,-3.11327327763056,30.1118654036869
813,stdized,all_cohorts,ipw,mdcr,Total,spend_per_capita,3,-34.4294686077628,39.0922427819743
813,stdized,all_cohorts,ipw,mdcr,Total,spend_per_capita,4,-54.0460313945697,46.513951077162
814,stdized,all_cohorts,ipw,mdcr,Total,spend_per_vol,-6,-0.304078617555492,0.463066793442117
814,stdized,all_cohorts,ipw,mdcr,Total,spend_per_vol,-5,-0.639855308754093,2.52895060266424
814,stdized,all_cohorts,ipw,mdcr,Total,spend_per_vol,-4,0.740552087095087,1.98467618999939
814,stdized,all_cohorts,ipw,mdcr,Total,spend_per_vol,-3,0.22693420623848,0.942563315874484
814,stdized,all_cohorts,ipw,mdcr,Total,spend_per_vol,-2,-1.2124319897458,0.782375345169518
814,stdized,all_cohorts,ipw,mdcr,Total,spend_per_vol,-1,-0.456988716616248,0.952139967549817
814,stdized,all_cohorts,ipw,mdcr,Total,spend_per_vol,0,-1.17682312346967,1.11331841834138
814,stdized,all_cohorts,ipw,mdcr,Total,spend_per_vol,1,-3.39588412062085,1.75731697382156
814,stdized,all_cohorts,ipw,mdcr,Total,spend_per_vol,2,-4.4789669418481,2.16111367485354
814,stdized,all_cohorts,ipw,mdcr,Total,spend_per_vol,3,-5.84303321894126,2.81135967869633
814,stdized,all_cohorts,ipw,mdcr,Total,spend_per_vol,4,-6.88432442537249,3.46734174758058
815,stdized,all_cohorts,ipw,mdcr,Total,vol_per_bene,-6,-328.162568481132,112.670266690441
815,stdized,all_cohorts,ipw,mdcr,Total,vol_per_bene,-5,11.417570789065,459.118731571326
815,stdized,all_cohorts,ipw,mdcr,Total,vol_per_bene,-4,102.788726786798,290.13984976231
815,stdized,all_cohorts,ipw,mdcr,Total,vol_per_bene,-3,-128.314510738647,151.414625336541
815,stdized,all_cohorts,ipw,mdcr,Total,vol_per_bene,-2,213.385929093012,139.900292943981
815,stdized,all_cohorts,ipw,mdcr,Total,vol_per_bene,-1,-47.245935559933,159.436177066662
815,stdized,all_cohorts,ipw,mdcr,Total,vol_per_bene,0,237.085942538551,198.3741234906
815,stdized,all_cohorts,ipw,mdcr,Total,vol_per_bene,1,526.067291396824,244.188043525436
815,stdized,all_cohorts,ipw,mdcr,Total,vol_per_bene,2,581.175416938112,282.948970873676
815,stdized,all_cohorts,ipw,mdcr,Total,vol_per_bene,3,196.074304053865,418.781219106736
815,stdized,all_cohorts,ipw,mdcr,Total,vol_per_bene,4,63.0741149753926,495.559575433402
816,stdized,all_cohorts,ipw,mdcr,Total,vol_per_capita,-6,-119.176559948912,47.7939275301914
816,stdized,all_cohorts,ipw,mdcr,Total,vol_per_capita,-5,125.956240430031,34.2495980211476
816,stdized,all_cohorts,ipw,mdcr,Total,vol_per_capita,-4,-122.416945999658,90.7116521695332
816,stdized,all_cohorts,ipw,mdcr,Total,vol_per_capita,-3,68.3664930325961,60.6240315089213
816,stdized,all_cohorts,ipw,mdcr,Total,vol_per_capita,-2,41.9508374232871,56.7223091171307
816,stdized,all_cohorts,ipw,mdcr,Total,vol_per_capita,-1,-107.610034829795,102.688961327387
816,stdized,all_cohorts,ipw,mdcr,Total,vol_per_capita,0,116.495734708954,213.001029702237
816,stdized,all_cohorts,ipw,mdcr,Total,vol_per_capita,1,10.6689142046379,92.6495579979387
816,stdized,all_cohorts,ipw,mdcr,Total,vol_per_capita,2,38.9891880042375,135.532075801962
816,stdized,all_cohorts,ipw,mdcr,Total,vol_per_capita,3,-66.1279581418508,151.978613468923
816,stdized,all_cohorts,ipw,mdcr,Total,vol_per_capita,4,-132.996258622368,169.12322873925
817,stdized,all_cohorts,ipw,oop,AM,spend_per_capita,-6,-41.8809071923045,5.6738741665887
817,stdized,all_cohorts,ipw,oop,AM,spend_per_capita,-5,14.0533458544174,22.1236077678306
817,stdized,all_cohorts,ipw,oop,AM,spend_per_capita,-4,-5.70890975427788,15.5691277381316
817,stdized,all_cohorts,ipw,oop,AM,spend_per_capita,-3,2.85975214472011,12.7809906660675
817,stdized,all_cohorts,ipw,oop,AM,spend_per_capita,-2,-0.624770262579807,10.7653586486283
817,stdized,all_cohorts,ipw,oop,AM,spend_per_capita,-1,2.3527753272292,11.7593656872549
817,stdized,all_cohorts,ipw,oop,AM,spend_per_capita,0,-16.8062520075138,19.9189386128636
817,stdized,all_cohorts,ipw,oop,AM,spend_per_capita,1,-33.7851748036036,10.6443365158368
817,stdized,all_cohorts,ipw,oop,AM,spend_per_capita,2,-24.2069496868287,12.2075369947912
817,stdized,all_cohorts,ipw,oop,AM,spend_per_capita,3,-30.0971401190297,17.9646811337377
817,stdized,all_cohorts,ipw,oop,AM,spend_per_capita,4,-29.8327781191612,22.1396511015916
818,stdized,all_cohorts,ipw,oop,AM,spend_per_vol,-6,-4.39999017203158,1.46786281250307
818,stdized,all_cohorts,ipw,oop,AM,spend_per_vol,-5,-5.11180970260427,2.3694728699678
818,stdized,all_cohorts,ipw,oop,AM,spend_per_vol,-4,-0.764047867187304,1.15134969534396
818,stdized,all_cohorts,ipw,oop,AM,spend_per_vol,-3,1.37198388428771,1.1748323277888
818,stdized,all_cohorts,ipw,oop,AM,spend_per_vol,-2,-1.69628429675055,0.847228419864788
818,stdized,all_cohorts,ipw,oop,AM,spend_per_vol,-1,-0.17678953743077,0.781469307761145
818,stdized,all_cohorts,ipw,oop,AM,spend_per_vol,0,-1.32360646567385,1.04862536337626
818,stdized,all_cohorts,ipw,oop,AM,spend_per_vol,1,-3.07381959785133,1.00599296168389
818,stdized,all_cohorts,ipw,oop,AM,spend_per_vol,2,-2.38808586854381,1.45214030969124
818,stdized,all_cohorts,ipw,oop,AM,spend_per_vol,3,-0.817191303662388,2.07213417097002
818,stdized,all_cohorts,ipw,oop,AM,spend_per_vol,4,-0.907285906278281,2.58335318767112
819,stdized,all_cohorts,ipw,oop,AM,vol_per_capita,-6,-382.157055459087,50.4420839449571
819,stdized,all_cohorts,ipw,oop,AM,vol_per_capita,-5,257.29293259723,387.713336336904
819,stdized,all_cohorts,ipw,oop,AM,vol_per_capita,-4,103.988737701489,287.778311194101
819,stdized,all_cohorts,ipw,oop,AM,vol_per_capita,-3,-68.1967518293455,188.538859221396
819,stdized,all_cohorts,ipw,oop,AM,vol_per_capita,-2,15.1201651572882,117.883941591683
819,stdized,all_cohorts,ipw,oop,AM,vol_per_capita,-1,93.2843980933864,135.167090577791
819,stdized,all_cohorts,ipw,oop,AM,vol_per_capita,0,-115.724826626779,244.951757409509
819,stdized,all_cohorts,ipw,oop,AM,vol_per_capita,1,-193.181492214974,102.083421606715
