location_name,year_id,poverty_rate,median_hh_income,uninsured_rate,prop_under18,prop_over65
New York,2018,13.6119883825473,67844,5.39425288856921,0.207995165746104,0.164365502385119
New York,2019,13.0305354829281,72108,5.23883995479473,0.206753714654093,0.169427489393844
North Carolina,2010,15.5317451943725,45570,,0.241415923629122,0.125957240816647
North Carolina,2011,16.0830862023934,46291,,0.240203887230728,0.12784507390376
North Carolina,2012,18.0348801183452,45150,16.5635718038647,0.234206819411627,0.138093716074521
North Carolina,2013,17.8905657398091,45906,15.6448723318666,0.231940910189418,0.142639057844895
North Carolina,2014,17.2175141155497,46556,13.0848506400846,0.230347575675053,0.146938283364662
North Carolina,2015,16.423115537545,47830,11.1894319703332,0.227829842707244,0.150908581091213
North Carolina,2016,15.3942435757599,50584,10.4279647272548,0.226366609807951,0.154589905692324
North Carolina,2017,14.7000981712336,52752,10.6842061206574,0.223994563056369,0.158661687993062
North Carolina,2018,14.0377474981018,53855,10.7234477456717,0.221200120959742,0.162619009555434
North Carolina,2019,13.5904453263621,57341,11.2564246767503,0.218721741740436,0.166945173207995
North Dakota,2010,12.3268998566146,46781,,0.223866347001931,0.145501001730675
North Dakota,2011,12.2598742744361,49415,,0.222516170928173,0.145221158907771
North Dakota,2012,11.2177188479844,53585,10.0067759384091,0.220257050889902,0.144308118028438
North Dakota,2013,11.8015064473023,55759,10.3503200452992,0.222137897380815,0.141762499775364
North Dakota,2014,11.5450467898303,59029,7.85394733391216,0.22654506803411,0.141557198146811
North Dakota,2015,10.9618597833607,60557,7.75791408242826,0.226327999492686,0.141832512471464
North Dakota,2016,10.7226559564009,60656,7.03155555195917,0.230350694568133,0.144931150084504
North Dakota,2017,10.3213112955968,61843,7.52963042739072,0.229199899919644,0.14915282508575
North Dakota,2018,10.6799371768401,63837,7.25134546843006,0.22986355329789,0.153185795649651
North Dakota,2019,10.5726204430344,64577,6.89679267696178,0.231878771018631,0.157699767210542
Ohio,2010,14.1637741634956,47358,,0.240285739823327,0.137651118169568
Ohio,2011,14.751762335636,48071,,0.238095304201037,0.139417377204843
Ohio,2012,16.2514444467602,46829,11.4691684651267,0.230411742667871,0.147915342952862
Ohio,2013,15.9745884721622,48081,11.0328401661371,0.228919708977973,0.151412330063726
Ohio,2014,15.8364329476341,49308,8.36372449622439,0.227324732281235,0.154980398326296
Ohio,2015,14.8239450959422,51075,6.52223482391104,0.226445553563321,0.15839894921592
Ohio,2016,14.5771555382856,52334,5.62706777222914,0.224632961245519,0.162291498645687
Ohio,2017,13.9702078289174,54021,5.97308960374496,0.223182456843694,0.166367703042447
Ohio,2018,13.8939514380182,56111,6.45906401419925,0.221604760945818,0.170766320582283
Ohio,2019,13.0682235227707,58642,6.58067932725029,0.220277609054589,0.174825093463141
Oklahoma,2010,16.2173680837728,42979,,0.248418173126343,0.133707938233725
Oklahoma,2011,16.2785310251114,44287,,0.247917900563195,0.134484940180696
Oklahoma,2012,17.2294266516346,44312,18.351603430753,0.245433336304203,0.140506498340682
Oklahoma,2013,16.7837016797195,45690,17.6585715445166,0.24615381419053,0.14229770776675
Oklahoma,2014,16.5936209358809,47529,15.3638026248787,0.245559689648228,0.144806759890471
Oklahoma,2015,16.0923597989759,48568,13.9024350127626,0.245720773811928,0.147272109953167
Oklahoma,2016,16.2852930004507,49176,13.7727439265236,0.245174218012668,0.149938283105577
Oklahoma,2017,15.8287177685918,50051,14.1635997384781,0.244598388547658,0.152926176026441
Oklahoma,2018,15.6063996411006,51924,14.1992619085292,0.242531280758007,0.157136339393657
Oklahoma,2019,15.1760793156684,54449,14.2790246452553,0.240645938522168,0.160532387020274
Oregon,2010,13.9958441150039,49260,,0.229573689002306,0.134974780198967
Oregon,2011,14.7654946316755,49850,,0.227369554530771,0.137448510530404
Oregon,2012,17.2057114811371,49161,14.9207657548909,0.220740722884027,0.149176799330556
Oregon,2013,16.6664806581897,50251,14.6639740340069,0.21870579748681,0.153838676968447
Oregon,2014,16.5520518303058,51075,9.73368646449806,0.216287986692993,0.159745043056602
Oregon,2015,15.3597462802471,54148,7.02214133179726,0.213739616781133,0.163758194698059
Oregon,2016,13.3485206098812,57532,6.23443493943423,0.212105392375408,0.168289700779169
Oregon,2017,13.2360282418334,60212,6.84432795234396,0.21091509654396,0.171109420350026
Oregon,2018,12.5590120642565,63426,7.06098852442114,0.208219460507078,0.176488105961921
Oregon,2019,11.3776918015096,67058,7.17173309138535,0.204568468825818,0.181968671825673
Pennsylvania,2010,12.3763478372634,50398,,0.223714262721597,0.152771114523015
Pennsylvania,2011,12.6474214715691,51651,,0.221421119256941,0.153590797504
Pennsylvania,2012,13.7065179672082,51230,9.75092192528016,0.214474578204661,0.159981528629684
Pennsylvania,2013,13.6838822088687,52007,9.7252647804684,0.212642501632834,0.163613947015458
Pennsylvania,2014,13.5976572297723,53234,8.46056307749896,0.21116242019662,0.166893260288465
Pennsylvania,2015,13.1602807621295,55702,6.36479449803114,0.210272944282848,0.17037238733707
Pennsylvania,2016,12.8720249645544,56907,5.63203142401932,0.20923009267592,0.173789232622356
Pennsylvania,2017,12.4915793630514,59195,5.49259700795209,0.208110835180126,0.177778018992878
Pennsylvania,2018,12.2468129740197,60905,5.54870472491515,0.206731053028564,0.182115879835029
